"ES-2011-4932761","FUR-CH-10003362","SO-20335","6","1058.58","86.92"
"ES-2011-4932761","FUR-FU-10004608","SO-20335","2","87.3","11.53"
"ES-2011-4932761","OFF-ST-10000095","SO-20335","7","964.53","71.29"
"ES-2011-4939443","OFF-AR-10001546","AP-10915","3","139.77","10.78"
"ES-2011-4942190","OFF-ST-10004482","PM-18940","2","112.698","29"
"ES-2011-4942506","FUR-CH-10001237","EH-14185","9","1305.882","158.54"
"ES-2011-4946017","OFF-BI-10003058","DB-13615","6","79.92","9.47"
"ES-2011-4976144","FUR-CH-10000745","AG-10765","5","290.1","18.63"
"ES-2011-4993136","OFF-AR-10002991","PO-18865","3","72.27","2.91"
"ES-2011-4993245","FUR-FU-10004640","AH-10195","4","63.84","3.57"
"ES-2011-4993245","OFF-AR-10002382","AH-10195","4","107.76","9"
"ES-2011-4993245","TEC-AC-10004221","RC-19960","2","188.784","12.9"
"ES-2011-4993245","TEC-MA-10004669","EM-13960","4","1232.88","150.43"
"ES-2011-5004766","OFF-BI-10001253","PB-19150","2","27.36","2.32"
"ES-2011-5004766","TEC-PH-10000641","RH-19600","4","275.502","14.64"
"ES-2011-5008680","OFF-FA-10003990","SC-20020","5","94.8","4.04"
"ES-2011-5010472","OFF-AR-10004825","DP-13000","3","164.88","15.7"
"ES-2011-5010472","OFF-BI-10004328","DP-13000","3","146.88","13.01"
"ES-2011-5032747","FUR-BO-10003828","LS-17230","1","142.83","59.59"
"ES-2011-5039850","OFF-FA-10000670","HE-14800","12","200.88","22.86"
"ES-2011-5039850","OFF-ST-10004409","HE-14800","3","73.35","10.81"
"ES-2011-5040255","OFF-PA-10000450","PB-19105","2","33.93","7.31"
"ES-2011-5045844","FUR-CH-10002212","LA-16780","3","450.765","31.7"
"ES-2011-5045844","OFF-BI-10000815","EB-13750","5","159.75","14.79"
"ES-2011-5045844","OFF-ST-10002506","LA-16780","13","2321.514","139.2"
"ES-2011-5083176","OFF-AR-10003031","AS-10045","2","26.4","1.52"
"ES-2011-5083754","OFF-ST-10001478","PB-19105","2","268.32","34.96"
"ES-2011-5083754","TEC-PH-10002456","PB-19105","4","565.32","53.93"
"ES-2011-5089231","OFF-AR-10004151","MG-17680","3","145.98","14.1"
"ES-2011-5089231","OFF-BI-10002047","MG-17680","1","8.94","0.72"
"ES-2011-5090278","OFF-SU-10003556","PB-19210","4","175.68","15.16"
"ES-2011-5095223","OFF-BI-10001984","BS-11365","3","154.26","15.3"
"ES-2011-5095223","OFF-PA-10002524","BS-11365","3","85.23","9.93"
"ES-2011-5099069","OFF-LA-10002029","YC-21895","3","21.15","1.68"
"ES-2011-5099069","OFF-ST-10004296","YC-21895","5","80.865","5.44"
"ES-2011-5118812","OFF-BI-10001717","AB-10165","4","23.64","2.77"
"ES-2011-5118812","TEC-MA-10003558","AB-10165","3","128.52","13.21"
"ES-2011-5125239","TEC-AC-10001258","MG-17875","7","1795.92","154.61"
"ES-2011-5158376","OFF-AR-10003005","JS-15940","1","27.63","3.33"
"ES-2011-5158390","FUR-CH-10004255","RC-19825","3","1384.29","178.98"
"ES-2011-5158390","OFF-AR-10001599","RC-19825","2","102.72","20.54"
"ES-2011-5158527","OFF-LA-10003210","EM-14200","4","34.92","5.92"
"ES-2011-5158527","TEC-PH-10002586","EM-14200","1","65.13","11.73"
"ES-2011-5177366","OFF-LA-10000508","KH-16690","3","21.42","1.32"
"ES-2011-5178055","OFF-BI-10000115","DR-12880","5","30.6","2.68"
"ES-2011-5178055","OFF-LA-10001607","DR-12880","6","64.8","4.21"
"ES-2011-5178055","OFF-ST-10002042","DR-12880","2","48.384","3.6"
"ES-2011-5178055","OFF-SU-10003211","DR-12880","5","80.55","3.84"
"ES-2011-5185093","OFF-AP-10002397","AG-10495","7","1889.055","122.35"
"ES-2011-5185093","OFF-BI-10001621","AG-10495","10","497.7","35.26"
"ES-2011-5186238","FUR-FU-10004604","DJ-13630","1","48.93","3.36"
"ES-2011-5201850","FUR-CH-10004685","FC-14245","3","547.11","2.19"
"ES-2011-5220738","OFF-AR-10002902","Co-12640","2","107.4","4.72"
"ES-2011-5220738","OFF-PA-10003937","Co-12640","3","50.58","1.44"
"ES-2011-5227949","FUR-BO-10004445","TM-21010","5","630.15","41"
"ES-2011-5235241","OFF-AR-10000319","TB-21175","3","157.86","3.73"
"ES-2011-5235241","OFF-SU-10004818","TB-21175","2","84.3","12.93"
"ES-2011-5235241","TEC-CO-10004034","TB-21175","2","538.203","70.11"
"ES-2011-5239101","OFF-AR-10000703","MG-17695","1","17.46","1.57"
"ES-2011-5239101","OFF-PA-10001971","MG-17695","3","135.54","14.37"
"ES-2011-5239101","OFF-ST-10002151","MG-17695","3","27.702","4.26"
"ES-2011-5244045","OFF-AP-10000415","FM-14215","7","537.516","59.94"
"ES-2011-5244045","OFF-AR-10000823","FM-14215","9","119.07","5.44"
"ES-2011-5244045","OFF-EN-10004970","FM-14215","2","47.58","4.31"
"ES-2011-5244045","OFF-ST-10001255","FM-14215","8","413.424","33.46"
"ES-2011-5244045","OFF-ST-10001358","FM-14215","3","80.352","9.2"
"ES-2011-5251246","TEC-CO-10001633","FM-14215","4","999.09","15"
"ES-2011-5253790","OFF-AR-10000703","RA-19885","7","122.22","16.39"
"ES-2011-5263174","FUR-FU-10001438","DB-13270","7","769.65","56.1"
"ES-2011-5263174","OFF-PA-10003868","DB-13270","4","193.32","15.3"
"ES-2011-5265774","OFF-AR-10001418","AF-10885","5","133.5","30.06"
"ES-2011-5265774","OFF-BI-10001568","AF-10885","2","27.3","8.48"
"ES-2011-5268439","OFF-AR-10001529","GH-14485","5","139.65","19.23"
"ES-2011-5268439","OFF-AR-10004519","HJ-14875","7","384.3","65.18"
"ES-2011-5268439","OFF-BI-10003763","HJ-14875","2","20.82","1.46"
"ES-2011-5268439","OFF-BI-10003899","HJ-14875","2","56.46","8.52"
"ES-2011-5268439","OFF-EN-10004597","GH-14485","1","21.39","3.34"
"ES-2011-5269399","OFF-BI-10003642","CB-12025","2","26.04","1.48"
"ES-2011-5273102","OFF-ST-10004367","JD-16015","5","277.56","37.05"
"ES-2011-5273102","TEC-MA-10002864","JD-16015","9","410.67","24.92"
"ES-2011-5276461","FUR-BO-10000279","DJ-13420","3","1112.697","170.12"
"ES-2011-5276461","OFF-AR-10000266","DJ-13420","2","55.38","6.42"
"ES-2011-5276461","OFF-AR-10002433","DJ-13420","3","30.96","2.47"
"ES-2011-5287434","FUR-BO-10004129","SA-20830","6","2624.04","359.28"
"ES-2011-5287434","OFF-AR-10003651","SA-20830","3","34.11","3.77"
"ES-2011-5287434","OFF-ST-10001758","SA-20830","2","423.24","61.81"
"ES-2011-5298002","OFF-PA-10001869","CV-12805","7","237.3","43.72"
"ES-2011-5315807","FUR-CH-10002991","SC-20575","2","152.496","25.87"
"ES-2011-5335590","FUR-FU-10002655","TG-21310","5","219.75","25.83"
"ES-2011-5335590","OFF-AR-10003658","SB-20170","2","59.1","2.26"
"ES-2011-5335590","OFF-ST-10001025","TG-21310","4","195.264","26.1"
"ES-2011-5335590","TEC-PH-10002565","SB-20170","7","992.9955","67.26"
"ES-2011-5335946","OFF-LA-10003283","RC-19960","1","8.25","0.37"
"ES-2011-5335946","OFF-LA-10003969","RC-19960","4","41.88","5.71"
"ES-2011-5335946","OFF-ST-10003204","RC-19960","3","164.07","16.18"
"ES-2011-5335946","TEC-PH-10003325","RC-19960","5","616.2","105.5"
"ES-2011-5338028","FUR-BO-10003541","MH-18115","3","1236.42","139.93"
"ES-2011-5338028","OFF-AR-10001759","MH-18115","5","233.7","37.77"
"ES-2011-5338028","OFF-BI-10002511","MH-18115","5","136.65","15.3"
"ES-2011-5338028","OFF-BI-10003899","MH-18115","7","197.61","12.1"
"ES-2011-5340910","FUR-BO-10000936","PS-18760","3","513.81","125.15"
"ES-2011-5340910","FUR-FU-10000907","PS-18760","1","56.58","15.99"
"ES-2011-5340910","OFF-PA-10001661","PS-18760","2","67.86","10.57"
"ES-2011-5340910","OFF-ST-10000520","PS-18760","7","106.974","24.47"
"ES-2011-5356008","OFF-AR-10003521","GH-14485","3","44.91","5.08"
"ES-2011-5375215","FUR-CH-10003440","MC-17275","2","180.252","8.37"
"ES-2011-5375215","OFF-LA-10003283","AC-10450","6","54.18","7.51"
"ES-2011-5375215","TEC-PH-10003995","MC-17275","1","141.8055","8.01"
"ES-2011-5378520","OFF-BI-10000267","DK-13225","4","25.8","2.87"
"ES-2011-5380791","FUR-BO-10003779","JC-15775","2","654.102","16.61"
"ES-2011-5380791","OFF-PA-10000961","JC-15775","1","16.68","1.81"
"ES-2011-5380791","OFF-ST-10004482","JC-15775","3","169.047","13.09"
"ES-2011-5380791","TEC-MA-10001881","JC-15775","5","861.6","67.62"
"ES-2011-5383642","OFF-AR-10000184","KD-16270","5","160.65","11.85"
"ES-2011-5383642","OFF-PA-10003359","KD-16270","3","147.96","10.8"
"ES-2011-5383642","OFF-ST-10004020","KD-16270","2","367.524","21.79"
"ES-2011-5383642","TEC-AC-10001226","KD-16270","3","125.37","9.25"
"ES-2011-5384617","OFF-LA-10001299","SP-20650","2","14.04","2.13"
"ES-2011-5384617","OFF-PA-10004145","SP-20650","2","49.02","13.4"
"ES-2011-5384617","OFF-SU-10002094","DC-12850","5","148.05","23.73"
"ES-2011-5389104","FUR-BO-10004560","RR-19315","3","469.233","53.78"
"ES-2011-5389104","OFF-BI-10003320","RR-19315","1","5.7","0.86"
"ES-2011-5389104","TEC-PH-10002255","RR-19315","2","336.36","34.79"
"ES-2011-5389664","FUR-FU-10004527","NG-18355","3","266.832","35.11"
"ES-2011-5389664","OFF-EN-10001993","NG-18355","4","54.78","5.71"
"ES-2011-5389664","OFF-ST-10002263","NG-18355","3","91.125","14.63"
"ES-2011-5407941","OFF-PA-10001323","JM-16195","1","26.49","5.91"
"ES-2011-5421072","OFF-AR-10003247","BW-11065","11","242.55","17.1"
"ES-2011-5426048","OFF-BI-10000620","AP-10915","5","32.25","2.69"
"ES-2011-5430994","FUR-CH-10002830","AG-10495","4","507.276","141.04"
"ES-2011-5433855","FUR-BO-10000265","DP-13105","1","155.358","5.72"
"ES-2011-5433855","OFF-FA-10002071","DP-13105","3","33.39","9.73"
"ES-2011-5433855","OFF-ST-10004855","DP-13105","4","716.04","32.46"
"ES-2011-5441485","FUR-BO-10003878","AB-10255","3","410.346","51.61"
"ES-2011-5444769","FUR-TA-10004680","EH-14005","3","1266.03","178.63"
"ES-2011-5460465","OFF-AR-10000980","RR-19315","3","78.3","6.03"
"ES-2011-5464858","OFF-LA-10001618","KB-16240","8","70.08","14.5"
"ES-2011-5483343","OFF-AR-10003651","TS-21205","3","34.11","4.8"
"ES-2011-5496179","FUR-FU-10000468","SH-20395","3","324.45","39.98"
"ES-2011-5496179","OFF-ST-10001758","LD-17005","2","380.916","10.06"
"ES-2011-5496709","OFF-FA-10000834","CD-12790","2","16.62","1.26"
"ES-2011-5497239","FUR-BO-10003991","PS-18970","2","825.36","77.08"
"ES-2011-5497239","OFF-AR-10001190","PS-18970","1","53.91","5.13"
"ES-2011-5497239","OFF-ST-10003102","PS-18970","7","888.93","96.45"
"ES-2011-5498995","OFF-BI-10000368","TB-21055","1","12.57","1.33"
"ES-2011-5499567","TEC-AC-10002017","SP-20860","1","112.62","7.5"
"ES-2011-5499567","TEC-MA-10004534","SP-20860","2","455.328","47.45"
"ES-2011-5504927","OFF-BI-10002894","TW-21025","9","453.06","95.81"
"ES-2011-5504927","OFF-BI-10003951","TW-21025","5","152.25","48.16"
"ES-2011-5504927","OFF-ST-10003995","TW-21025","2","230.256","47.96"
"ES-2011-5504927","TEC-PH-10002564","TW-21025","2","245.514","90.96"
"ES-2011-5506008","OFF-SU-10001909","MH-17455","2","45.12","14.6"
"ES-2011-5507767","OFF-AR-10003377","CD-12790","2","60.42","9.61"
"ES-2011-5507767","OFF-PA-10000450","CD-12790","5","169.65","29.06"
"ES-2011-5507767","TEC-CO-10000263","CD-12790","6","1629.756","190.42"
"ES-2011-5522951","OFF-FA-10004878","SN-20560","3","56.52","7.06"
"ES-2011-5532122","OFF-AR-10001418","RD-19810","2","53.4","8.6"
"ES-2011-5532122","OFF-FA-10001097","RD-19810","7","80.43","11.28"
"ES-2011-5532122","OFF-ST-10003414","RD-19810","2","99.252","15.5"
"ES-2011-5532122","TEC-AC-10001486","RD-19810","5","217.2","25.25"
"ES-2011-5539778","OFF-AR-10000799","DO-13435","4","64.08","17.09"
"ES-2011-5540627","FUR-BO-10001287","CS-11860","4","607.716","51.52"
"ES-2011-5540627","OFF-AR-10000091","CS-11860","8","159.192","21.1"
"ES-2011-5540627","OFF-BI-10002511","CS-11860","5","122.985","7.96"
"ES-2011-5540627","OFF-ST-10004377","CS-11860","2","254.934","19.24"
"ES-2011-5579266","OFF-ST-10001818","PK-18910","1","43.632","2.88"
"ES-2011-5585896","OFF-BI-10001192","KM-16660","5","66.45","8.56"
"ES-2011-5596924","OFF-PA-10001536","SM-20005","4","111.84","14.35"
"ES-2011-5596924","OFF-ST-10004855","SM-20005","2","238.68","9.32"
"ES-2011-5605335","OFF-BI-10000042","PS-18760","4","29.04","4.08"
"ES-2011-5605335","TEC-CO-10001567","PS-18760","2","523.86","98.8"
"ES-2011-5608714","FUR-BO-10000265","CC-12685","3","517.86","59.37"
"ES-2011-5608714","OFF-AR-10002640","CC-12685","5","71.1","7.82"
"ES-2011-5608714","OFF-PA-10000393","CC-12685","5","88.35","11.05"
"ES-2011-5608714","TEC-MA-10004896","CC-12685","1","72.93","7.78"
"ES-2011-5610862","FUR-FU-10003662","JH-16180","4","170.04","6.83"
"ES-2011-5610862","OFF-SU-10004230","JH-16180","2","37.98","7.73"
"ES-2011-5610862","TEC-PH-10002035","JH-16180","1","639","114.36"
"ES-2011-5630309","TEC-AC-10000863","PS-18970","3","176.49","43.95"
"ES-2011-5644297","OFF-AR-10003066","GT-14755","7","185.01","55.26"
"ES-2011-5644297","OFF-BI-10000341","GT-14755","3","155.34","42.41"
"ES-2011-5649807","FUR-FU-10001691","RP-19855","6","311.4","9.73"
"ES-2011-5649807","OFF-BI-10002799","RP-19855","3","34.38","1.81"
"ES-2011-5658621","OFF-ST-10000486","SW-20350","3","167.832","14.31"
"ES-2011-5666533","OFF-BI-10000346","KB-16315","8","239.28","11.94"
"ES-2011-5666533","OFF-ST-10002175","KB-16315","1","186.624","6.62"
"ES-2011-5680692","OFF-ST-10003995","SW-20245","5","575.64","75.87"
"ES-2011-5682053","OFF-LA-10000604","GM-14440","3","38.7","2"
"ES-2011-5682053","TEC-PH-10002715","GM-14440","2","364.32","34.54"
"ES-2011-5693005","FUR-BO-10004585","AG-10495","6","769.176","51.45"
"ES-2011-5693005","FUR-FU-10003662","AG-10495","2","85.02","8.15"
"ES-2011-5693005","OFF-AR-10000319","AG-10495","7","368.34","42.24"
"ES-2011-5693005","OFF-LA-10004744","AG-10495","3","34.29","6.56"
"ES-2011-5693995","FUR-FU-10000620","MM-18055","2","102.78","9.56"
"ES-2011-5693995","OFF-AP-10001635","MM-18055","2","1057.38","58.91"
"ES-2011-5699335","OFF-FA-10000010","BW-11065","1","11.46","1.44"
"ES-2011-5699335","TEC-PH-10003847","BW-11065","8","586.08","172.82"
"ES-2011-5701425","OFF-LA-10002334","GP-14740","4","41.04","4.18"
"ES-2011-5701425","TEC-AC-10001402","GP-14740","2","90.84","3.54"
"ES-2011-5707696","OFF-AR-10000091","DL-13330","3","66.33","4.6"
"ES-2011-5707696","OFF-LA-10002559","DL-13330","3","26.1","2.62"
"ES-2011-5707696","OFF-PA-10001445","DL-13330","4","186.36","16.21"
"ES-2011-5707696","TEC-PH-10004271","DL-13330","5","692.85","78.24"
"ES-2011-5729514","OFF-AR-10003217","JH-16180","2","34.02","11.12"
"ES-2011-5729876","OFF-AP-10003382","SO-20335","2","1119.36","78.15"
"ES-2011-5739780","OFF-EN-10003431","BG-11035","3","149.49","15.04"
"ES-2011-5743387","OFF-ST-10001025","CG-12520","2","108.48","21.06"
"ES-2011-5752766","OFF-AP-10003558","AF-10870","8","4195.2","284.51"
"ES-2011-5752766","OFF-BI-10001643","ME-18010","4","62.04","5.71"
"ES-2011-5752766","OFF-ST-10001547","ME-18010","2","424.2","16.06"
"ES-2011-5752766","OFF-SU-10001137","ME-18010","3","66.87","3.56"
"ES-2011-5754966","OFF-PA-10001661","DB-13210","7","237.51","12.45"
"ES-2011-5775498","OFF-PA-10003956","JO-15550","4","66.48","8.12"
"ES-2011-5793145","TEC-CO-10000660","SC-20695","4","1047.48","90.56"
"ES-2011-5793145","TEC-CO-10002601","SC-20695","2","382.26","27.93"
"ES-2011-5796288","OFF-BI-10003642","HL-15040","5","65.1","5.95"
"ES-2011-5796288","OFF-ST-10002354","HL-15040","7","1240.974","44.18"
"ES-2011-5803751","FUR-FU-10004462","CR-12625","2","52.86","6.87"
"ES-2011-5803751","FUR-FU-10004960","CR-12625","4","207.84","18.11"
"ES-2011-5814037","OFF-AR-10001216","RH-19510","5","146.4","11.53"
"ES-2011-5827080","OFF-AR-10002116","JP-15520","3","41.958","15.67"
"ES-2011-5834860","OFF-ST-10000988","MC-17425","2","47.52","4.27"
"ES-2011-5858551","OFF-BI-10000346","HH-15010","8","239.28","16.28"
"ES-2011-5858551","TEC-PH-10001070","HH-15010","3","186.8895","13.96"
"ES-2011-5861038","FUR-CH-10002610","CS-12250","5","729.135","95.99"
"ES-2011-5861038","OFF-ST-10001091","CS-12250","5","50.625","5.12"
"ES-2011-5861038","TEC-CO-10001145","CS-12250","2","284.76","38.07"
"ES-2011-5861038","TEC-PH-10004105","CS-12250","3","389.61","40.42"
"ES-2011-5867278","OFF-FA-10001097","RO-19780","3","34.47","6.24"
"ES-2011-5867473","OFF-AR-10000079","AG-10900","7","173.46","13.94"
"ES-2011-5867473","OFF-BI-10004644","AG-10900","6","45.72","5.96"
"ES-2011-5867926","OFF-AR-10001216","AH-10210","4","117.12","10.34"
"ES-2011-5879155","OFF-AR-10000727","HP-14815","3","149.22","59.36"
"ES-2011-5894162","OFF-AR-10002672","JE-15715","5","94.35","8.47"
"ES-2011-5898391","FUR-CH-10002477","MG-17650","1","428.274","165.91"
"ES-2011-5898391","OFF-BI-10000329","MG-17650","3","49.95","5.01"
"ES-2011-5898391","OFF-BI-10004554","MG-17650","2","12.66","2.67"
"ES-2011-5898391","OFF-FA-10004424","MG-17650","6","112.32","19.08"
"ES-2011-5898391","OFF-PA-10000756","MG-17650","5","142.35","15.7"
"ES-2011-5898391","OFF-ST-10003322","MG-17650","6","256.446","53.45"
"ES-2011-5898391","TEC-PH-10000309","MG-17650","2","294.729","73.71"
"ES-2011-5908162","TEC-PH-10000647","DL-13330","2","130.62","9.41"
"ES-2011-5911716","FUR-BO-10004834","JK-15640","9","1542.24","129.28"
"ES-2011-5911716","FUR-CH-10003365","JK-15640","3","1395","116.41"
"ES-2011-5911716","OFF-ST-10002271","JK-15640","3","183.6","16.45"
"ES-2011-5911716","OFF-SU-10000087","JK-15640","12","178.56","11.07"
"ES-2011-5912381","FUR-FU-10003664","BE-11335","3","325.8","6.34"
"ES-2011-5921152","FUR-CH-10002574","NF-18385","3","171.153","9.46"
"ES-2011-5921152","OFF-LA-10004332","NF-18385","9","55.35","3.14"
"ES-2011-5940123","OFF-ST-10000127","MC-18130","9","512.19","36.17"
"ES-2011-5940123","TEC-AC-10000140","MC-18130","14","805.56","80.12"
"ES-2011-5940123","TEC-AC-10002263","MC-18130","4","449.64","64.21"
"ES-2011-5941122","FUR-CH-10004969","MH-17290","4","199.584","17.21"
"ES-2011-5941122","OFF-AR-10004986","MH-17290","1","14.49","1.15"
"ES-2011-5941122","TEC-AC-10000097","MH-17290","1","71.34","6.74"
"ES-2011-5941122","TEC-PH-10004105","MH-17290","5","649.35","46.42"
"ES-2011-5950121","OFF-FA-10002264","EB-13840","3","42.12","3.54"
"ES-2011-5952460","OFF-BI-10000346","JM-15265","3","89.73","22.15"
"ES-2011-5953080","OFF-BI-10000289","DK-12895","3","34.65","1.39"
"ES-2011-5953080","OFF-PA-10004589","DK-12895","2","62.34","4.67"
"ES-2011-5953080","TEC-PH-10002586","DK-12895","2","78.156","3.91"
"ES-2011-5957496","TEC-PH-10002759","SM-20005","2","1107.516","37.2"
"ES-2011-5957871","OFF-AR-10002816","CT-11995","3","160.92","37.03"
"ES-2011-5957871","OFF-AR-10003117","CT-11995","1","29.01","5.58"
"ES-2011-5961845","OFF-BI-10001253","TB-21520","3","41.04","1.66"
"ES-2011-5965144","FUR-FU-10004689","GT-14755","9","181.17","8.7"
"ES-2011-5965144","TEC-MA-10002712","GT-14755","2","537","23.42"
"ES-2011-5987802","OFF-FA-10002350","DL-12925","7","61.53","7.12"
"ES-2011-5987802","OFF-FA-10004344","DL-12925","5","55.2","1.27"
"ES-2012-1001305","OFF-PA-10004589","LC-17140","3","93.51","28.62"
"ES-2012-1001305","OFF-ST-10004855","LC-17140","2","358.02","124.98"
"ES-2012-1001818","OFF-LA-10003795","FM-14380","7","42.336","3.2"
"ES-2012-1017653","OFF-ST-10004097","DJ-13420","3","42.039","7.28"
"ES-2012-1017653","OFF-SU-10002337","DJ-13420","2","83.34","6.9"
"ES-2012-1023382","TEC-CO-10000500","NB-18655","2","379.08","49.76"
"ES-2012-1028780","OFF-AR-10000711","JF-15190","8","116.4","9.81"
"ES-2012-1028780","OFF-SU-10003234","JF-15190","3","118.26","12.98"
"ES-2012-1030632","OFF-FA-10001680","MV-17485","3","45.09","2.54"
"ES-2012-1030632","TEC-AC-10004221","MV-17485","3","314.64","23.12"
"ES-2012-1030632","TEC-PH-10002597","MV-17485","6","491.94","43.51"
"ES-2012-1035750","OFF-SU-10001086","BC-11125","4","99.12","7.01"
"ES-2012-1059651","FUR-FU-10001718","BE-11335","4","200.88","10.56"
"ES-2012-1059651","OFF-AR-10000584","BE-11335","3","87.03","3.72"
"ES-2012-1059651","OFF-PA-10004468","BE-11335","3","93.69","8.68"
"ES-2012-1059749","FUR-CH-10004969","SP-20920","2","99.792","18.12"
"ES-2012-1059749","OFF-AR-10003247","SP-20920","4","88.2","8.83"
"ES-2012-1059749","OFF-BI-10001544","SP-20920","2","7.98","1.05"
"ES-2012-1059749","OFF-BI-10004801","SP-20920","2","105.18","14.4"
"ES-2012-1059749","OFF-ST-10003414","SP-20920","5","248.13","33.15"
"ES-2012-1071143","OFF-AR-10001898","AS-10285","1","26.67","2.5"
"ES-2012-1074279","OFF-AR-10000066","JE-15715","5","55.5","10.87"
"ES-2012-1074279","OFF-BI-10003705","JE-15715","10","493.2","32.37"
"ES-2012-1074279","OFF-EN-10000142","JE-15715","4","58.56","10.15"
"ES-2012-1074279","OFF-EN-10003361","JE-15715","3","89.37","14.17"
"ES-2012-1074279","OFF-LA-10001541","JE-15715","3","33.39","7.76"
"ES-2012-1074279","OFF-PA-10004746","JE-15715","2","42.24","7.34"
"ES-2012-1085063","FUR-CH-10004255","LR-16915","6","2768.58","39.38"
"ES-2012-1085063","OFF-AP-10004464","LR-16915","4","2145.72","204.29"
"ES-2012-1091172","OFF-FA-10000520","KH-16690","2","13.62","4.08"
"ES-2012-1101132","OFF-BI-10003951","SO-20335","5","152.25","11.94"
"ES-2012-1103132","OFF-SU-10003456","BM-11785","5","144.6","18.13"
"ES-2012-1113757","OFF-BI-10003440","NF-18385","4","44.28","7.62"
"ES-2012-1113757","TEC-AC-10004883","JE-15475","3","254.88","26.59"
"ES-2012-1128541","OFF-AR-10001607","ME-17320","4","111.84","6.92"
"ES-2012-1128541","OFF-BI-10001643","ME-17320","8","124.08","4.67"
"ES-2012-1128541","OFF-EN-10004571","ME-17320","4","88.92","3.58"
"ES-2012-1128541","OFF-FA-10004734","ME-17320","1","16.59","0.71"
"ES-2012-1128541","OFF-ST-10001426","ME-17320","3","30.618","1.54"
"ES-2012-1139004","OFF-AP-10000437","RD-19585","3","1583.82","215.73"
"ES-2012-1139004","OFF-FA-10002652","RD-19585","3","31.23","0.8"
"ES-2012-1139004","OFF-PA-10004034","RD-19585","4","83.28","9.22"
"ES-2012-1157133","OFF-BI-10004233","NP-18670","3","21.141","1.95"
"ES-2012-1158066","OFF-PA-10002755","AB-10165","5","138.75","21.38"
"ES-2012-1158066","OFF-ST-10001648","BM-11575","2","98.388","23.81"
"ES-2012-1158066","OFF-ST-10004482","BM-11575","2","112.698","20.33"
"ES-2012-1159109","TEC-MA-10004933","BN-11515","2","172.38","11.4"
"ES-2012-1176887","OFF-PA-10004450","MD-17860","5","224.4","29.21"
"ES-2012-1177332","FUR-BO-10004119","JL-15235","6","1022.04","61.46"
"ES-2012-1177332","OFF-PA-10003884","JL-15235","2","43.98","4.4"
"ES-2012-1177332","OFF-PA-10004160","JL-15235","2","59.64","3.79"
"ES-2012-1177332","OFF-ST-10004377","JL-15235","2","169.956","16.14"
"ES-2012-1181146","OFF-AR-10000594","PM-19135","2","39.54","4.5"
"ES-2012-1191624","OFF-BI-10000620","RS-19870","4","25.8","1.77"
"ES-2012-1191624","OFF-ST-10004695","RS-19870","2","247.158","11.38"
"ES-2012-1191624","TEC-CO-10001375","RS-19870","3","672.5115","62.24"
"ES-2012-1191762","FUR-CH-10004255","SC-20575","2","830.574","57.18"
"ES-2012-1191762","OFF-SU-10000150","SC-20575","2","28.56","2.02"
"ES-2012-1198526","OFF-EN-10001979","HM-14860","3","35.73","5.1"
"ES-2012-1199538","OFF-FA-10004657","SP-20920","4","54.6","13.8"
"ES-2012-1205030","FUR-BO-10000596","AB-10060","4","1578.636","161.06"
"ES-2012-1207634","FUR-FU-10004640","LS-17230","5","79.8","8.31"
"ES-2012-1208415","FUR-BO-10002680","BP-11050","5","750.06","106.25"
"ES-2012-1208415","OFF-AR-10002113","BP-11050","1","17.226","4.09"
"ES-2012-1208415","OFF-AR-10004115","BP-11050","3","62.775","3.68"
"ES-2012-1210194","OFF-AP-10001882","CD-11920","3","187.83","13.74"
"ES-2012-1211442","OFF-FA-10000179","SW-20275","6","80.28","8.6"
"ES-2012-1211810","OFF-ST-10002175","BS-11800","3","559.872","45.03"
"ES-2012-1211902","OFF-AP-10000330","AM-10360","4","1952.424","87.26"
"ES-2012-1211994","OFF-AR-10001607","CM-12715","3","83.88","9.83"
"ES-2012-1215155","TEC-MA-10001015","MG-17650","2","327.24","14.79"
"ES-2012-1216394","OFF-LA-10004753","JK-16120","4","25.08","1.02"
"ES-2012-1217718","OFF-BI-10003763","MS-17980","9","84.321","5.09"
"ES-2012-1217718","OFF-ST-10003990","MS-17980","1","15.768","1.25"
"ES-2012-1217718","TEC-MA-10003856","MS-17980","3","133.488","10.98"
"ES-2012-1223851","OFF-BI-10001249","PT-19090","3","21.06","2.49"
"ES-2012-1233460","OFF-ST-10001255","RA-19285","5","258.39","15.79"
"ES-2012-1233460","OFF-ST-10003455","RA-19285","3","559.791","30.17"
"ES-2012-1238144","FUR-FU-10004459","MH-17785","5","170.28","13.03"
"ES-2012-1242181","FUR-BO-10003007","BF-11020","4","488.16","134.29"
"ES-2012-1242181","OFF-ST-10000127","BF-11020","6","204.876","56.3"
"ES-2012-1258420","OFF-AR-10000823","MA-17995","5","66.15","3.22"
"ES-2012-1286695","FUR-BO-10002182","AW-10840","2","356.562","13.91"
"ES-2012-1290570","OFF-ST-10002905","BD-11500","2","43.2","3.26"
"ES-2012-1295099","OFF-LA-10004122","MW-18220","4","53.16","4.66"
"ES-2012-1298741","TEC-CO-10003268","JA-15970","2","348.66","25.52"
"ES-2012-1307059","FUR-BO-10004119","JH-16180","8","1362.72","108.25"
"ES-2012-1307059","OFF-BI-10004328","JH-16180","5","244.8","29.59"
"ES-2012-1307059","OFF-EN-10003933","JH-16180","6","173.34","13.71"
